Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
USNA,"USANA Health Sciences, Inc.",57.65,$1.41B,n/a,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/usna
USDP,USD Partners LP,10.85,$281M,2014,Transportation,Railroads,http://www.nasdaq.com/symbol/usdp
USG,USG Corporation,30.1,$4.32B,n/a,Capital Goods,Building Materials,http://www.nasdaq.com/symbol/usg
BIF,"USLIFE Income Fund, Inc.",10.11,$1.07B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bif
VFC,V.F. Corporation,62.16,$24.47B,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/vfc
EGY,Vaalco Energy Inc,0.7106,$41.8M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/egy
MTN,"Vail Resorts, Inc.",228.28,$9.13B,1997,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/mtn
VALE,VALE S.A.,10.91,$56.22B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/vale
VALE.P,VALE S.A.,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vale.p
VRX,"Valeant Pharmaceuticals International, Inc.",13.79,$4.79B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vrx
VLO,Valero Energy Corporation,72.2,$31.89B,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/vlo
VLP,Valero Energy Partners LP,42.44,$2.89B,2013,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/vlp
VHI,"Valhi, Inc.",2.39,$810.62M,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/vhi
VR,"Validus Holdings, Ltd.",46.24,$3.67B,2007,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/vr
VR^A,"Validus Holdings, Ltd.",25.35,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vr^a
VR^B,"Validus Holdings, Ltd.",25.04,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vr^b
VLY,Valley National Bancorp,11.1,$2.93B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/vly
VLY.WS,Valley National Bancorp,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vly.ws
VLY^A,Valley National Bancorp,27.85,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/vly^a
VLY^B,Valley National Bancorp,26.89,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vly^b
VMI,"Valmont Industries, Inc.",152.45,$3.44B,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/vmi
VVV,Valvoline Inc.,22.73,$4.61B,2016,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/vvv
VNTV,"Vantiv, Inc.",72.21,$14.26B,2012,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/vntv
VAR,"Varian Medical Systems, Inc.",106.84,$9.81B,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/var
VGR,Vector Group Ltd.,22.01,$2.98B,n/a,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/vgr
VVC,Vectren Corporation,66.35,$5.51B,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/vvc
VEC,"Vectrus, Inc.",28.92,$320.3M,2014,Consumer Services,Diversified Commercial Services,http://www.nasdaq.com/symbol/vec
VEDL,Vedanta  Limited,20.48,$19.03B,2013,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/vedl
VEEV,Veeva Systems Inc.,56.17,$7.9B,2013,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/veev
VNTR,Venator Materials PLC,22.88,$2.43B,2017,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/vntr
VTRB,"Ventas Realty, Limited Partnership // Ventas Capital Corporati",25.4,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/vtrb
VTR,"Ventas, Inc.",68.88,$24.53B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/vtr
VER,VEREIT Inc.,8.67,$8.45B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ver
VER^F,VEREIT Inc.,25.72,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ver^f
PAY,"Verifone Systems, Inc.",21.16,$2.37B,2005,Miscellaneous,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/pay
VRTV,Veritiv Corporation,31.2,$489.85M,2014,Consumer Services,Paper,http://www.nasdaq.com/symbol/vrtv
VZ,Verizon Communications Inc.,48.09,$196.18B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/vz
VZA,Verizon Communications Inc.,27.0825,n/a,2014,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/vza
VET,Vermilion Energy Inc.,36.82,$4.46B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/vet
VRS,Verso Corporation,5.05,$174M,2016,Basic Industries,Paper,http://www.nasdaq.com/symbol/vrs
VSM,"Versum Materials, Inc.",38.29,$4.17B,2016,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/vsm
VVI,Viad Corp,56.75,$1.16B,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/vvi
VCO,Vina Concha Y Toro,33.1353,$1.24B,1994,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/vco
VNCE,Vince Holding Corp.,0.5852,$67.95M,2013,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/vnce
VIPS,Vipshop Holdings Limited,10.11,$5.97B,2012,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/vips
ZTR,Virtus Global Dividend & Income Fund Inc.,13,$317.06M,1988,n/a,n/a,http://www.nasdaq.com/symbol/ztr
VGI,Virtus Global Multi-Sector Income Fund,17.488,$196.83M,2012,n/a,n/a,http://www.nasdaq.com/symbol/vgi
ZF,Virtus Total Return Fund Inc.,12.94,$278.56M,1986,n/a,n/a,http://www.nasdaq.com/symbol/zf
V,Visa Inc.,104.83,$239.72B,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/v
VSH,"Vishay Intertechnology, Inc.",18.15,$2.65B,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/vsh
VPG,"Vishay Precision Group, Inc.",22.7,$301.72M,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/vpg
VSTO,Vista Outdoor Inc.,22.3,$1.27B,2015,Capital Goods,Ordnance And Accessories,http://www.nasdaq.com/symbol/vsto
VC,Visteon Corporation,121.29,$3.78B,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/vc
VST,Vistra Energy Corp.,17.99,$7.69B,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/vst
VSI,"Vitamin Shoppe, Inc",5.6,$133.22M,2009,Consumer Non-Durables,Food Chains,http://www.nasdaq.com/symbol/vsi
VSLR,"Vivint Solar, Inc.",4.2,$480.75M,2014,Capital Goods,Building Products,http://www.nasdaq.com/symbol/vslr
VMW,"Vmware, Inc.",109.98,$44.98B,2007,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/vmw
VOC,VOC Energy Trust,3.3201,$56.44M,2011,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/voc
VCRA,"Vocera Communications, Inc.",29.57,$860.61M,2012,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/vcra
VG,Vonage Holdings Corp.,8.07,$1.83B,2006,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/vg
VNO,Vornado Realty Trust,74.56,$14.13B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/vno
VNO^G,Vornado Realty Trust,25.421,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vno^g
VNO^I,Vornado Realty Trust,25.44,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vno^i
VNO^K,Vornado Realty Trust,25.27,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vno^k
VNO^L,Vornado Realty Trust,25.47,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vno^l
VJET,voxeljet AG,5.73,$106.58M,2013,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/vjet
IAE,Voya Asia Pacific High Dividend Equity Income Fund,10.65,$129.15M,2007,n/a,n/a,http://www.nasdaq.com/symbol/iae
IHD,Voya Emerging Markets High Income Dividend Equity Fund,9.5,$180.76M,2011,n/a,n/a,http://www.nasdaq.com/symbol/ihd
VOYA,"Voya Financial, Inc.",38.51,$6.92B,2013,Finance,Life Insurance,http://www.nasdaq.com/symbol/voya
IGA,Voya Global Advantage and Premium Opportunity Fund,11.28,$206.96M,2005,n/a,n/a,http://www.nasdaq.com/symbol/iga
IGD,Voya Global Equity Dividend and Premium Opportunity Fund,7.92,$768.85M,2005,n/a,n/a,http://www.nasdaq.com/symbol/igd
IDE,"Voya Infrastructure, Industrials and Materials Fund",15.77,$304.02M,2010,n/a,n/a,http://www.nasdaq.com/symbol/ide
IID,Voya International High Dividend Equity Income Fund,7.48,$62.91M,2007,n/a,n/a,http://www.nasdaq.com/symbol/iid
IRR,Voya Natural Resources Equity Income Fund,6.35,$143.49M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/irr
PPR,Voya Prime Rate Trust,5.16,$762.58M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ppr
VMC,Vulcan Materials Company,115.59,$15.29B,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/vmc
WTI,"W&T Offshore, Inc.",2.45,$337.66M,2005,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/wti
WPC,W.P. Carey Inc.,69.7,$7.45B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/wpc
WRB,W.R. Berkley Corporation,65.21,$7.91B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/wrb
WRB^B,W.R. Berkley Corporation,25.75,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wrb^b
WRB^C,W.R. Berkley Corporation,26.2088,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wrb^c
WRB^D,W.R. Berkley Corporation,26.29,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wrb^d
GRA,W.R. Grace & Co.,72.79,$4.97B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/gra
GWW,"W.W. Grainger, Inc.",171.02,$9.87B,n/a,Consumer Services,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/gww
WNC,Wabash National Corporation,21.01,$1.24B,1991,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/wnc
WBC,Wabco Holdings Inc.,142.97,$7.67B,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/wbc
WDR,"Waddell & Reed Financial, Inc.",18.28,$1.53B,1998,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/wdr
WAGE,"WageWorks, Inc.",58.5,$2.32B,2012,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/wage
WD,"Walker & Dunlop, Inc.",47.38,$1.48B,2010,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/wd
WMT,"Wal-Mart Stores, Inc.",80,$238.98B,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/wmt
DIS,Walt Disney Company (The),98.1,$151.42B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/dis
WAC,Walter Investment Management Corp.,0.464,$16.96M,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/wac
HCC,"Warrior Met Coal, Inc.",24.65,$1.32B,2017,Energy,Coal Mining,http://www.nasdaq.com/symbol/hcc
WPG,Washington Prime Group Inc.,8.39,$1.56B,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/wpg
WPG^H,Washington Prime Group Inc.,25.45,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wpg^h
WPG^I,Washington Prime Group Inc.,25.3,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wpg^i
WRE,Washington Real Estate Investment Trust,32.2,$2.48B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wre
WCN,"Waste Connections, Inc.",68.99,$18.19B,n/a,Public Utilities,Environmental Services,http://www.nasdaq.com/symbol/wcn
WM,"Waste Management, Inc.",78.18,$34.4B,n/a,Public Utilities,Environmental Services,http://www.nasdaq.com/symbol/wm
WAT,Waters Corporation,188.95,$15.08B,1995,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/wat
WSO,"Watsco, Inc.",154.48,$5.52B,n/a,Consumer Durables,Industrial Machinery/Components,http://www.nasdaq.com/symbol/wso
WSO.B,"Watsco, Inc.",n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wso.b
WTS,"Watts Water Technologies, Inc.",66.9,$2.29B,1986,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/wts
W,Wayfair Inc.,80.29,$7B,2014,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/w
WFT,Weatherford International plc,4.43,$4.38B,n/a,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/wft
WBS,Webster Financial Corporation,48.71,$4.48B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wbs
WBS^E,Webster Financial Corporation,25.32,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wbs^e
WEC,"WEC Energy Group, Inc.",65.48,$20.66B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/wec
WTW,Weight Watchers International Inc,41.44,$2.67B,2001,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/wtw
WRI,Weingarten Realty Investors,32.68,$4.2B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/wri
WMK,"Weis Markets, Inc.",43.16,$1.16B,n/a,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/wmk
WBT,"Welbilt, Inc.",22.84,$3.18B,2016,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/wbt
WCG,"WellCare Health Plans, Inc.",175.99,$7.83B,2004,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/wcg
WFC,Wells Fargo & Company,52.71,$261.65B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wfc
WFC.WS,Wells Fargo & Company,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wfc.ws
WFC^J,Wells Fargo & Company,25.49,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wfc^j
WFC^L,Wells Fargo & Company,1324,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wfc^l
WFC^N,Wells Fargo & Company,25.05,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wfc^n
WFC^O,Wells Fargo & Company,25.11,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wfc^o
WFC^P,Wells Fargo & Company,25.24,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wfc^p
WFC^Q,Wells Fargo & Company,27.219,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wfc^q
WFC^R,Wells Fargo & Company,28.87,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wfc^r
WFC^T,Wells Fargo & Company,26.41,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wfc^t
WFC^V,Wells Fargo & Company,26.58,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wfc^v
WFC^W,Wells Fargo & Company,25.88,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wfc^w
WFC^X,Wells Fargo & Company,25.75,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wfc^x
WFC^Y,Wells Fargo & Company,25.95,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wfc^y
WFE^A,Wells Fargo & Company,26.55,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wfe^a
EOD,Wells Fargo Global Dividend Opportunity Fund,6.26,$284.41M,2007,n/a,n/a,http://www.nasdaq.com/symbol/eod
HCN,Welltower Inc.,74.31,$27.41B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/hcn
HCN^I,Welltower Inc.,66.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hcn^i
WAIR,"Wesco Aircraft Holdings, Inc.",9.05,$901.19M,2011,Capital Goods,Wholesale Distributors,http://www.nasdaq.com/symbol/wair
WCC,"WESCO International, Inc.",55.1,$2.64B,1999,Consumer Non-Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/wcc
WST,"West Pharmaceutical Services, Inc.",96.75,$7.16B,n/a,Basic Industries,Specialty Chemicals,http://www.nasdaq.com/symbol/wst
WR,"Westar Energy, Inc.",50.43,$7.17B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/wr
WAL,Western Alliance Bancorporation,48.38,$5.11B,2005,Finance,Major Banks,http://www.nasdaq.com/symbol/wal
WALA,Western Alliance Bancorporation,26.131,n/a,2016,Finance,Major Banks,http://www.nasdaq.com/symbol/wala
WEA,Western Asset Bond Fund,13.95,$166.07M,2002,n/a,n/a,http://www.nasdaq.com/symbol/wea
TLI,Western Asset Corporate Loan Fund Inc,10.67,$106.05M,1998,n/a,n/a,http://www.nasdaq.com/symbol/tli
EMD,Western Asset Emerging Markets Debt Fund Inc,15.71,$954.32M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/emd
GDO,Western Asset Global Corporate Defined Opportunity Fund Inc.,18.45,$275.65M,2009,n/a,n/a,http://www.nasdaq.com/symbol/gdo
EHI,Western Asset Global High Income Fund Inc,10.19,$461.02M,2003,n/a,n/a,http://www.nasdaq.com/symbol/ehi
HIX,Western Asset High Income Fund II Inc.,7.17,$618.08M,1998,n/a,n/a,http://www.nasdaq.com/symbol/hix
HIO,"Western Asset High Income Opportunity Fund, Inc.",5.09,$657.79M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hio
HYI,Western Asset High Yield Defined Opportunity Fund Inc.,15.5,$353.14M,2010,n/a,n/a,http://www.nasdaq.com/symbol/hyi
IGI,Western Asset Investment Grade Defined Opportunity Trust Inc.,21.19,$229.08M,2009,n/a,n/a,http://www.nasdaq.com/symbol/igi
MMU,"Western Asset Managed Municipals Fund, Inc.",14.33,$618.58M,1992,n/a,n/a,http://www.nasdaq.com/symbol/mmu
WMC,Western Asset Mortgage Capital Corporation,10.56,$442.67M,2012,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/wmc
DMO,Western Asset Mortgage Defined Opportunity Fund Inc,25.54,$266.84M,2010,n/a,n/a,http://www.nasdaq.com/symbol/dmo
MTT,Western Asset Municipal Defined Opportunity Trust Inc,23.02,$279.72M,2009,n/a,n/a,http://www.nasdaq.com/symbol/mtt
MHF,"Western Asset Municipal High Income Fund, Inc.",7.86,$170.03M,1988,n/a,n/a,http://www.nasdaq.com/symbol/mhf
MNP,"Western Asset Municipal Partners Fund, Inc.",15.92,$154.73M,1993,n/a,n/a,http://www.nasdaq.com/symbol/mnp
GFY,Western Asset Variable Rate Strategic Fund Inc.,17.1,$79.83M,2004,n/a,n/a,http://www.nasdaq.com/symbol/gfy
WIW,Western Asset/Claymore U.S Treasury Inflation Prot Secs Fd 2,11.34,$693.83M,2004,n/a,n/a,http://www.nasdaq.com/symbol/wiw
WIA,Western Asset/Claymore U.S. Treasury Inflation Prot Secs Fd,11.62,$338.76M,2003,n/a,n/a,http://www.nasdaq.com/symbol/wia
WGP,"Western Gas Equity Partners, LP",40.47,$8.86B,2012,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/wgp
WES,"Western Gas Partners, LP",51.46,$8.52B,2008,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/wes
WNRL,"Western Refining Logistics, LP",25.3,$1.54B,2013,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/wnrl
WU,Western Union Company (The),19.1,$8.86B,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/wu
WAB,Westinghouse Air Brake Technologies Corporation,73.9,$7.09B,n/a,Capital Goods,Railroads,http://www.nasdaq.com/symbol/wab
WLK,Westlake Chemical Corporation,80.77,$10.42B,2004,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/wlk
WLKP,Westlake Chemical Partners LP,23.9,$646.73M,2014,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/wlkp
WMLP,"Westmoreland Resource Partners, LP",2.86,$3.67M,2015,Energy,Coal Mining,http://www.nasdaq.com/symbol/wmlp
WBK,Westpac Banking Corporation,25.28,$84.44B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/wbk
WRK,Westrock Company,57.74,$14.67B,2015,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/wrk
WHG,Westwood Holdings Group Inc,61.73,$548.99M,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/whg
WEX,WEX Inc.,109.71,$4.71B,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/wex
WY,Weyerhaeuser Company,33.37,$25.13B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/wy
WGL,WGL Holdings Inc,84.48,$4.33B,n/a,Public Utilities,Oil/Gas Transmission,http://www.nasdaq.com/symbol/wgl
WPM,Wheaton Precious Metals Corp.,19.28,$8.52B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/wpm
WHR,Whirlpool Corporation,170.84,$12.47B,n/a,Consumer Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/whr
WTM,"White Mountains Insurance Group, Ltd.",849.4,$3.68B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/wtm
WSR,Whitestone REIT,13.03,$501.96M,2010,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/wsr
WLL,Whiting Petroleum Corporation,4.9,$1.78B,2003,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/wll
WOW,"WideOpenWest, Inc.",15.36,$1.36B,2017,Consumer Services,Television Services,http://www.nasdaq.com/symbol/wow
WRD,WildHorse Resource Development Corporation,11.45,$1.16B,2016,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/wrd
WG,"Willbros Group, Inc.",2.92,$184.84M,1996,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/wg
WMB,"Williams Companies, Inc. (The)",30.58,$25.28B,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/wmb
WPZ,Williams Partners LP,39.53,$38.47B,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/wpz
WSM,"Williams-Sonoma, Inc.",48.64,$4.14B,n/a,Consumer Services,Home Furnishings,http://www.nasdaq.com/symbol/wsm
WGO,"Winnebago Industries, Inc.",39.5,$1.25B,n/a,Consumer Non-Durables,Homebuilding,http://www.nasdaq.com/symbol/wgo
WIT,Wipro Limited,5.76,$27.87B,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/wit
WNS,WNS (Holdings) Limited,35.85,$1.81B,2006,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/wns
WWW,"Wolverine World Wide, Inc.",27.25,$2.63B,n/a,Consumer Non-Durables,Shoe Manufacturing,http://www.nasdaq.com/symbol/www
WF,Woori Bank,46.95,$10.54B,2014,Finance,Commercial Banks,http://www.nasdaq.com/symbol/wf
WDAY,"Workday, Inc.",106.56,$22.16B,2012,Technology,EDP Services,http://www.nasdaq.com/symbol/wday
WK,Workiva Inc.,19.9,$832.34M,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/wk
INT,World Fuel Services Corporation,36.3,$2.49B,n/a,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/int
WWE,"World Wrestling Entertainment, Inc.",22.83,$1.76B,n/a,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/wwe
